sim_id,warehouse_id,adm1,activation_state_value,activation_state_id,customer_account,iccid,imsi,imsi_rb,sim_card_logical_status_value,sim_card_logical_status_id,sim_manufacturer_id,item_model_id,msisdn,physical_status_value,physical_status_id,sim_batch_id,extraction_timestamp,date,history_date
9158143988213255037,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581439882132550370,143988213255037,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988313254811,9154800278013547325,NULL,NULL,NULL,NULL,91581439883132548110,143988313254811,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988613254937,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581439886132549370,143988613254937,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988913255059,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581439889132550590,143988913255059,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144150113264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441501132645800,144150113264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144150213264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441502132645800,144150213264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144150913264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441509132645980,144150913264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144151013264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441510132645800,144151013264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144151513264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441515132645980,144151513264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144152613264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441526132645980,144152613264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144152913264480,9147480535213897386,NULL,NULL,NULL,NULL,91581441529132644800,144152913264480,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153113264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441531132645800,144153113264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153113264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441531132646980,144153113264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153213264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441532132645800,144153213264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153213264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441532132646980,144153213264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153813264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441538132645980,144153813264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144153913264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441539132645980,144153913264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144154213264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441542132645800,144154213264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144155813264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441558132645980,144155813264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144156013264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441560132646980,144156013264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144156213264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441562132645800,144156213264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144156313264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441563132646980,144156313264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144156413264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441564132645980,144156413264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144156813264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441568132645980,144156813264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144157013264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441570132646980,144157013264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144157213264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441572132645800,144157213264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144157313264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441573132645980,144157313264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144157813264480,9147480535213897386,NULL,NULL,NULL,NULL,91581441578132644800,144157813264480,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144157913264480,9147480535213897386,NULL,NULL,NULL,NULL,91581441579132644800,144157913264480,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144158013264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441580132646980,144158013264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144158513264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441585132645980,144158513264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144158913264598,9154800278013547325,NULL,NULL,NULL,NULL,91581441589132645980,144158913264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144159013264580,9147480535213897386,NULL,NULL,NULL,NULL,91581441590132645800,144159013264580,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144159113264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441591132646980,144159113264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144159213264698,9154800278013547325,NULL,NULL,NULL,NULL,91581441592132646980,144159213264698,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144159713264598,9147480535213897386,NULL,NULL,NULL,NULL,91581441597132645980,144159713264598,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160013271568,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441600132715680,144160013271568,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160013271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441600132716930,144160013271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160113271568,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441601132715680,144160113271568,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160113271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441601132716930,144160113271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160413271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441604132715930,144160413271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160413271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441604132716930,144160413271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160713264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441607132646350,144160713264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144161413264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441614132646350,144161413264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162213271568,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441622132715680,144162213271568,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162213271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441622132716930,144162213271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162313271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441623132716930,144162313271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162413264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441624132646350,144162413264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162613271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441626132715930,144162613271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162713271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441627132715930,144162713271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162813271468,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441628132714680,144162813271468,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164313271568,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441643132715680,144164313271568,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164613264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441646132646350,144164613264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164713271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441647132715930,144164713271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144165413264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441654132646350,144165413264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166013271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441660132716930,144166013271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166113271568,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441661132715680,144166113271568,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166613271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441666132715930,144166613271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166713271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441667132715930,144166713271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168113271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441681132716930,144168113271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168313271693,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441683132716930,144168313271693,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168413264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441684132646350,144168413264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168413271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441684132715930,144168413271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168713271468,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441687132714680,144168713271468,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168913271593,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581441689132715930,144168913271593,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144169413264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441694132646350,144169413264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144169513264635,9154800278013547325,NULL,NULL,NULL,NULL,91581441695132646350,144169513264635,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137180113200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371801132000990,137180113200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137181013200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371810132000990,137181013200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137182113200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371821132000990,137182113200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137182213200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371822132000990,137182213200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137183613199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371836131999990,137183613199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137183813199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371838131999990,137183813199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137183913199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371839131999990,137183913199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137184113200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371841132000990,137184113200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137184613199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371846131999990,137184613199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137185013200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371850132000990,137185013200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137185413199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371854131999990,137185413199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137185513199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371855131999990,137185513199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137186113200099,9146582463313593578,NULL,Activated,NULL,NULL,91581371861132000990,137186113200099,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137186413199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371864131999990,137186413199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137186713199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371867131999990,137186713199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137187013200099,9147480535213897386,NULL,NULL,NULL,NULL,91581371870132000990,137187013200099,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137188513199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371885131999990,137188513199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137188613199999,9147480535213897386,NULL,NULL,NULL,NULL,91581371886131999990,137188613199999,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190313200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371903132001910,137190313200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190413200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371904132001910,137190413200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190413200292,9154800278013547325,NULL,NULL,NULL,NULL,91581371904132002920,137190413200292,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190513200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371905132001910,137190513200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190613200050,9147480535213897386,NULL,NULL,NULL,NULL,91581371906132000500,137190613200050,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191013200150,9154800278013547325,NULL,NULL,NULL,NULL,91581371910132001500,137191013200150,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191113200291,9154800278013547325,NULL,NULL,NULL,NULL,91581371911132002910,137191113200291,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191213200291,9154800278013547325,NULL,NULL,NULL,NULL,91581371912132002910,137191213200291,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191313200292,9154800278013547325,NULL,NULL,NULL,NULL,91581371913132002920,137191313200292,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191513200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371915132001910,137191513200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137192513200050,9147480535213897386,NULL,NULL,NULL,NULL,91581371925132000500,137192513200050,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137192713200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371927132001910,137192713200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137192813200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371928132001910,137192813200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137192913200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371929132001910,137192913200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193113200150,9154800278013547325,NULL,NULL,NULL,NULL,91581371931132001500,137193113200150,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193113200291,9154800278013547325,NULL,NULL,NULL,NULL,91581371931132002910,137193113200291,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193313200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371933132001910,137193313200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193313200292,9154800278013547325,NULL,NULL,NULL,NULL,91581371933132002920,137193313200292,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193713200050,9147480535213897386,NULL,NULL,NULL,NULL,91581371937132000500,137193713200050,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193813200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371938132001910,137193813200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137194113200150,9154800278013547325,NULL,NULL,NULL,NULL,91581371941132001500,137194113200150,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137194613200050,9147480535213897386,NULL,NULL,NULL,NULL,91581371946132000500,137194613200050,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137194613200191,9154800278013547325,NULL,NULL,NULL,NULL,91581371946132001910,137194613200191,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137194713200050,9147480535213897386,NULL,NULL,NULL,NULL,91581371947132000500,137194713200050,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
