event_type_id,event_attr_num,attr_name,extraction_timestamp,date,history_date
-808901,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,9,Pre-Override Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,19,Attribute1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808901,24,Attribute6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,19,Attribute1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,21,Attribute3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808900,24,Attribute6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,11,Product Package Instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,9,Pre-Override Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,19,DISCOUNTING_OTC_PK,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808804,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808804,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808804,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808804,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,20,Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,11,Product Package Instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808799,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808799,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808799,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,19,DISCOUNTING_OTC_PK,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,20,Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
2,3,Duration,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
3,1,Calling Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
3,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
4,2,Called Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
4,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
5,1,Calling Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
7,2,Upload Volume,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
8,4,Total Volume,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
8,6,Country Dial Code,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9,2,Category,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
10,1,MAC Address,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
10,2,Upload Volume,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
10,4,Total Volume,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
