customer_ref,customer_id,account_num,billing_account_id,subs_id,bpi_id,subs_status_id,subs_status_value,billing_status_id,billing_status_value,customer_category_id,customer_category_value,actual_start_date,actual_end_date,location_id,sequence_number,otc_sequence_number,last_sales_order_id,shop_id,processed_when_date,is_inflight,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,bpi_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,productoffering_template_id,productoffering_template_name,productoffering_id,productoffering_name,productoffering_weight,productoffering_bil_spec_id,productoffering_bil_spec_value,productoffering_type_id,productoffering_type_value,external_id,parent_id,ocs_subscriber_id,cash_balance_id,ocs_subscription_id,tariff_plan_id,tariff_plan_name,status_change_reason,sms_allowance,voice_allowance,data_allowance,extraction_timestamp,date,history_date
1000164022,9158905368113987509,2000164023,9158905368613987773,9158905376513989460,9158905376513989460,9132857804713527191,6#009B00$Active,9141504170013676277,Active,9145846203913115265,Consumer,2020-11-23 13:36:28,NULL,NULL,1,NULL,9158905364213987509,NULL,2020-11-23 13:36:33,No,9153817101813286625,SSP,9157883031613995002,Contact Center,0.00,0.00,10.00,10.00,0.00,10.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9158905360213987509,NULL,NULL,9fa75027-9aa7-491c-93aa-a3e8d5b61a34,7610000000,VF Red - M,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164025,9158905418513991189,2000164025,9158905412313991289,9158905456713993439,9158905456713993439,9132857804713527197,6#646464$Disconnected,NULL,NULL,9145846203913115265,Consumer,2020-11-23 13:49:25,2020-11-23 13:51:54,NULL,NULL,NULL,9158905461613994541,NULL,2020-11-23 13:55:31,No,9148223396313661753,Order Entry,9157883031613995002,Contact Center,0.00,0.00,0.00,0.00,0.00,0.00,9157989469565553884,Mobile Prepaid Plan Template,6610000001,VF Red - S Subscription,2,NULL,NULL,9125737315713245976,Product Offering,NULL,9158905412613991189,NULL,NULL,63414b96-9945-4781-8679-981a2b71c0d4,6610000001,VF Red - S Subscription,Fraud,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164009,9158904716913970611,2000164034,9158905610313004589,9158905620513004811,9158905620513004811,9132857804713527191,6#009B00$Active,NULL,NULL,9145846203913115265,Consumer,2020-11-23 14:17:53,NULL,NULL,NULL,NULL,9158905609313004350,NULL,2020-11-23 14:17:59,No,9148223396313661753,Order Entry,9157882873313995000,App,10.00,0.00,20.00,20.00,10.00,20.00,9157989469565553884,Mobile Prepaid Plan Template,6610000002,VF Red - L Subscription,3,NULL,NULL,9125737315713245976,Product Offering,NULL,9158904718913970611,NULL,NULL,aec41ab5-2a73-46c4-bf36-56827045c587,6610000002,VF Red - L Subscription,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000163972,9158904207313938336,2000164038,9158905685213007650,9158905699813008850,9158905699813008850,9132857804713527191,6#009B00$Active,9141504170013676277,Active,9145846203913115265,Consumer,2020-11-23 14:30:11,NULL,NULL,1,NULL,9158905667913006959,NULL,2020-11-23 14:30:26,No,9148223396313661753,Order Entry,9157882873313995000,App,0.00,0.00,10.00,10.00,0.00,10.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9158904209313938336,NULL,NULL,23d59fac-6a64-40d4-ae69-5cd4d28cd7be,7610000000,VF Red - M,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164033,9158905693613008418,2000164040,9158905695213009180,9158905703813009956,9158905703813009956,9132857804713527191,6#009B00$Active,NULL,NULL,9145846203913115265,Consumer,2020-11-23 14:31:42,NULL,NULL,NULL,NULL,9158905724513012138,NULL,2020-11-23 14:34:54,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,11.00,10.00,0.00,11.00,9157989469565553884,Mobile Prepaid Plan Template,6610000001,VF Red - S Subscription,2,NULL,NULL,9125737315713245976,Product Offering,NULL,9158905695613008418,NULL,NULL,d1fedb4b-e296-43e4-8521-fba64b3aa605,6610000001,VF Red - S Subscription,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164128,9159016325113234120,2000164128,9159016448113234285,9159016456013234559,9159016456013234559,9132857804713527191,6#009B00$Active,9141504170013676277,Active,9145846203913115265,Consumer,2020-12-06 10:10:09,NULL,NULL,1,NULL,9159016321213234120,NULL,2020-12-06 10:10:22,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,10.00,10.00,0.00,10.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9159016327113234120,600000000005,NULL,45cb9c99-1028-4e55-b359-9a2d1bc32c82,7610000000,VF Red - M,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164168,9159024955613404500,2000164149,9159025060113404754,9159025064813405198,9159025064813405198,9132857804713527197,6#646464$Disconnected,9141504170013676280,Terminated,9145846203913115265,Consumer,2020-12-07 10:05:36,2020-12-07 10:35:13,NULL,1,NULL,9159025243513408099,NULL,2020-12-07 10:35:18,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,0.00,0.00,0.00,0.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9159024957613404500,NULL,NULL,8a458166-d0ee-41b3-8399-7bee94b3fda1,7610000000,VF Red - M,Liquidation,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164172,9159025822913412775,2000164153,9159025834713412935,9159025835413414484,9159025835413414484,9132857804713527191,6#009B00$Active,9141504170013676277,Active,9145846203913115265,Consumer,2020-12-07 12:13:41,NULL,NULL,1,NULL,9159025828913412775,NULL,2020-12-07 12:13:44,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,10.00,10.00,0.00,10.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9159025824913412775,NULL,NULL,f2b9bc53-ba8c-45cf-bbd1-993c387127c0,7610000000,VF Red - M,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164174,9159025911313416303,2000164154,9159025925413416447,9159025920313416784,9159025920313416784,9132857804713527197,6#646464$Disconnected,9141504170013676280,Terminated,9145846203913115265,Consumer,2020-12-07 12:28:31,2020-12-07 12:39:48,NULL,1,NULL,9159025990213418074,NULL,2020-12-07 12:39:53,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,0.00,0.00,0.00,0.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9159025913313416303,NULL,NULL,b72904c8-7599-4101-8f7a-2831f9239af4,7610000000,VF Red - M,Liquidation,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164178,9159026307213425434,2000164171,9159026336413425506,9159026330113425845,9159026330113425845,9132857804713527197,6#646464$Disconnected,9141504170013676280,Terminated,9145846203913115265,Consumer,2020-12-07 13:36:05,2020-12-07 13:48:42,NULL,1,NULL,9159026407513426620,NULL,2020-12-07 13:48:48,No,9153817101813286625,SSP,9157882873313995000,App,0.00,0.00,0.00,0.00,0.00,0.00,9158199561265939859,Mobile Postpaid Plan Template,7610000000,VF Red - M,1,9158199402565849119,Mobile Postpaid Plan,9125737315713245976,Product Offering,NULL,9159026309213425434,NULL,NULL,1033111e-770e-42ff-a038-42a80894c237,7610000000,VF Red - M,Liquidation,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
1000164180,9159026597713427997,2000164172,9159026626813428088,9159026631413428359,9159026631413428359,9132857804713527191,6#009B00$Active,NULL,NULL,9145846203913115265,Consumer,2020-12-07 14:26:18,NULL,NULL,NULL,NULL,9159026593813427997,NULL,2020-12-07 14:26:22,No,9153817101813286625,SSP,9157882873313995000,App,10.00,0.00,20.00,20.00,10.00,20.00,9157989469565553884,Mobile Prepaid Plan Template,6610000002,VF Red - L Subscription,3,NULL,NULL,9125737315713245976,Product Offering,NULL,9159026599713427997,NULL,NULL,b9b613e6-423e-412d-bb03-fa4f9d5e6472,6610000002,VF Red - L Subscription,NULL,NULL,NULL,NULL,2020-12-03 10:46:45,2020-12-03,2020-12-03-10-46-45
