customer_ref,account_num,subs_id,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type,bpi_mrc,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,offer_price,event_dtm,transaction_id,result_message,result_code,ocs_charged_amount,remaining_balance,day_before_expire_date,expire_date,hour_number,history_date
1000164516,2000264510,9158818010000000577,436607000577,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164517,2000264511,9158818010000000578,436607000578,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164518,2000264512,9158818010000000579,436607000579,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164519,2000264513,9158818010000000580,436607000580,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164520,2000264514,9158818010000000581,436607000581,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164521,2000264515,9158818010000000582,436607000582,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200801000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164522,2000264516,9158818010000000583,436607000583,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164523,2000264517,9158818010000000584,436607000584,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164524,2000264518,9158818010000000585,436607000585,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164525,2000264519,9158818010000000586,436607000586,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164526,2000264520,9158818010000000587,436607000587,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164531,2000264525,9158818010000000592,436607000592,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164532,2000264526,9158818010000000593,436607000593,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164533,2000264527,9158818010000000594,436607000594,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200401000001,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164534,2000264528,9158818010000000595,436607000595,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200220000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164535,2000264529,9158818010000000596,436607000596,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200221000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164536,2000264530,9158818010000000597,436607000597,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200222000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164537,2000264531,9158818010000000598,436607000598,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200223000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164538,2000264532,9158818010000000599,436607000599,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200224000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164539,2000264533,9158818010000000600,436607000600,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200225000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164540,2000264534,9158818010000000601,436607000601,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200226000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164541,2000264535,9158818010000000602,436607000602,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200227000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164542,2000264536,9158818010000000603,436607000603,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200228000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164543,2000264537,9158818010000000604,436607000604,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200229000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164544,2000264538,9158818010000000605,436607000605,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200301000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164545,2000264539,9158818010000000606,436607000606,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200302000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164546,2000264540,9158818010000000607,436607000607,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200303000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164547,2000264541,9158818010000000608,436607000608,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200304000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164548,2000264542,9158818010000000609,436607000609,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200305000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164549,2000264543,9158818010000000610,436607000610,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200306000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164550,2000264544,9158818010000000611,436607000611,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200307000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164551,2000264545,9158818010000000612,436607000612,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200308000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164552,2000264546,9158818010000000613,436607000613,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200309000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164553,2000264547,9158818010000000614,436607000614,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200310000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164554,2000264548,9158818010000000615,436607000615,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200311000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164555,2000264549,9158818010000000616,436607000616,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200312000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164556,2000264550,9158818010000000617,436607000617,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200313000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164557,2000264551,9158818010000000618,436607000618,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200314000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164558,2000264552,9158818010000000619,436607000619,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200315000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164559,2000264553,9158818010000000620,436607000620,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200316000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164560,2000264554,9158818010000000621,436607000621,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200317000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164561,2000264555,9158818010000000622,436607000622,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200318000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164562,2000264556,9158818010000000623,436607000623,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200319000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164563,2000264557,9158818010000000624,436607000624,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200320000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164564,2000264558,9158818010000000625,436607000625,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200321000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164565,2000264559,9158818010000000626,436607000626,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200322000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164566,2000264560,9158818010000000627,436607000627,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200323000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164567,2000264561,9158818010000000628,436607000628,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200324000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164568,2000264562,9158818010000000629,436607000629,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200325000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164569,2000264563,9158818010000000630,436607000630,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200326000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164570,2000264564,9158818010000000631,436607000631,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200327000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164571,2000264565,9158818010000000632,436607000632,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200328000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164572,2000264566,9158818010000000633,436607000633,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200329000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164573,2000264567,9158818010000000634,436607000634,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200330000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164574,2000264568,9158818010000000635,436607000635,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200331000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164575,2000264569,9158818010000000636,436607000636,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164576,2000264570,9158818010000000637,436607000637,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164577,2000264571,9158818010000000638,436607000638,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164578,2000264572,9158818010000000639,436607000639,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164579,2000264573,9158818010000000640,436607000640,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164580,2000264574,9158818010000000641,436607000641,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164581,2000264575,9158818010000000642,436607000642,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164582,2000264576,9158818010000000643,436607000643,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164583,2000264577,9158818010000000644,436607000644,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164584,2000264578,9158818010000000645,436607000645,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164585,2000264579,9158818010000000646,436607000646,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164586,2000264580,9158818010000000647,436607000647,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164587,2000264581,9158818010000000648,436607000648,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164588,2000264582,9158818010000000649,436607000649,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200430000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164589,2000264583,9158818010000000650,436607000650,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164590,2000264584,9158818010000000651,436607000651,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164591,2000264585,9158818010000000652,436607000652,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164592,2000264586,9158818010000000653,436607000653,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164593,2000264587,9158818010000000654,436607000654,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164594,2000264588,9158818010000000655,436607000655,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164595,2000264589,9158818010000000656,436607000656,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164596,2000264590,9158818010000000657,436607000657,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200501000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164605,2000264599,9158818010000000666,436607000666,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200701120000,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164606,2000264600,9158818010000000667,436607000667,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200701120000,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,5,2020-09-09-00-00-00
1000164607,2000264601,9158818010000000668,436607000668,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200701120000,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164626,2000264620,9158818010000000687,436607000687,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200522000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164627,2000264621,9158818010000000688,436607000688,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200523000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164628,2000264622,9158818010000000689,436607000689,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200524000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164629,2000264623,9158818010000000690,436607000690,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200525000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164630,2000264624,9158818010000000691,436607000691,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200526000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,9,2020-09-09-00-00-00
1000164631,2000264625,9158818010000000692,436607000692,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200527000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164632,2000264626,9158818010000000693,436607000693,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200528000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164633,2000264627,9158818010000000694,436607000694,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200529000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164634,2000264628,9158818010000000695,436607000695,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200530000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,10,2020-09-09-00-00-00
1000164635,2000264629,9158818010000000696,436607000696,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200531000100,pi77pu8,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
1000164636,2000264630,9158818010000000697,436607000697,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,RemoveSubscription,0.0,0.0,0.0,0.0,0.0,0.0,15,20200603000100,wio6663,All procedures executed successfully.,0,1000,NULL,NULL,NULL,8,2020-09-09-00-00-00
