customer_ref,account_num,product_seq,product_id,product_name,event_source,start_dtm,end_dtm,event_type_id,event_type_name,revenue_code_id,revenue_code_name,event_source_label,credit_limit_mny,event_source_upper,rating_tariff_id,rating_tariff_name,competitor_rating_tariff_id,domain_id,extraction_timestamp,date,history_date
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,6,SMS Roaming,400000006,400000006,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,7,National Data,400000007,400000007,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,8,Data Roaming,400000008,400000008,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164177,2000164170,2,28,Mobile Postpaid Line,77110249,2020-12-07 13:24:16,2020-12-07 13:30:00,4,National SMS,400000004,400000004,77110249,NULL,77110249,10001,Pre-costed RP,NULL,612161921,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164177,2000164170,2,28,Mobile Postpaid Line,77110249,2020-12-07 13:24:16,2020-12-07 13:30:00,8,Data Roaming,400000008,400000008,77110249,NULL,77110249,10001,Pre-costed RP,NULL,612161921,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164178,2000164171,2,28,Mobile Postpaid Line,77110016,2020-12-07 13:36:03,2020-12-07 13:48:40,2,International Calls,400000002,400000002,77110016,NULL,77110016,10001,Pre-costed RP,NULL,995366216,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164178,2000164171,2,28,Mobile Postpaid Line,77110016,2020-12-07 13:36:03,2020-12-07 13:48:40,4,National SMS,400000004,400000004,77110016,NULL,77110016,10001,Pre-costed RP,NULL,995366216,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164178,2000164171,2,28,Mobile Postpaid Line,77110016,2020-12-07 13:36:03,2020-12-07 13:48:40,6,SMS Roaming,400000006,400000006,77110016,NULL,77110016,10001,Pre-costed RP,NULL,995366216,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,2,International Calls,400000002,400000002,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,5,International SMS,400000005,400000005,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163950,2000163950,2,28,Mobile Postpaid Line,77110082,2020-11-23 10:15:30,2020-11-24 12:13:57,2,International Calls,400000002,400000002,77110082,NULL,77110082,10001,Pre-costed RP,NULL,842916269,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163950,2000163950,2,28,Mobile Postpaid Line,77110082,2020-11-23 10:15:30,2020-11-24 12:13:57,6,SMS Roaming,400000006,400000006,77110082,NULL,77110082,10001,Pre-costed RP,NULL,842916269,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163950,2000163950,2,28,Mobile Postpaid Line,77110082,2020-11-23 10:15:30,2020-11-24 12:13:57,8,Data Roaming,400000008,400000008,77110082,NULL,77110082,10001,Pre-costed RP,NULL,842916269,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163951,2000163951,2,28,Mobile Postpaid Line,77110089,2020-11-23 10:15:41,NULL,8,Data Roaming,400000008,400000008,77110089,NULL,77110089,10001,Pre-costed RP,NULL,76063392,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110088,2020-11-23 10:53:49,2020-11-24 11:40:36,2,International Calls,400000002,400000002,77110088,NULL,77110088,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110173,2020-11-23 10:15:48,2020-11-23 10:53:47,4,National SMS,400000004,400000004,77110173,NULL,77110173,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110173,2020-11-23 10:15:48,2020-11-23 10:53:47,6,SMS Roaming,400000006,400000006,77110173,NULL,77110173,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163953,2000163953,2,28,Mobile Postpaid Line,77110154,2020-11-23 10:16:12,2020-12-05 17:02:06,7,National Data,400000007,400000007,77110154,NULL,77110154,10001,Pre-costed RP,NULL,566702417,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163954,2000163954,2,28,Mobile Postpaid Line,77110003,2020-11-23 10:16:25,NULL,3,Voice Roaming,400000003,400000003,77110003,NULL,77110003,10001,Pre-costed RP,NULL,371431189,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163954,2000163954,2,28,Mobile Postpaid Line,77110003,2020-11-23 10:16:25,NULL,4,National SMS,400000004,400000004,77110003,NULL,77110003,10001,Pre-costed RP,NULL,371431189,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163954,2000163954,2,28,Mobile Postpaid Line,77110003,2020-11-23 10:16:25,NULL,5,International SMS,400000005,400000005,77110003,NULL,77110003,10001,Pre-costed RP,NULL,371431189,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163955,2000163955,2,28,Mobile Postpaid Line,77110180,2020-11-23 10:16:29,NULL,6,SMS Roaming,400000006,400000006,77110180,NULL,77110180,10001,Pre-costed RP,NULL,759941606,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110033,2020-11-24 14:14:18,NULL,6,SMS Roaming,400000006,400000006,77110033,NULL,77110033,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110107,2020-11-23 10:18:32,2020-11-24 14:14:21,1,National Calls,400000001,400000001,77110107,NULL,77110107,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163976,2000163976,2,28,Mobile Postpaid Line,77110045,2020-11-23 17:08:40,NULL,1,National Calls,400000001,400000001,77110045,NULL,77110045,10001,Pre-costed RP,NULL,600934380,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163990,2000163990,2,28,Mobile Postpaid Line,77110200,2020-11-23 10:26:05,NULL,5,International SMS,400000005,400000005,77110200,NULL,77110200,10001,Pre-costed RP,NULL,946899142,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163996,2000163996,2,28,Mobile Postpaid Line,77110062,2020-11-23 10:29:24,NULL,2,International Calls,400000002,400000002,77110062,NULL,77110062,10001,Pre-costed RP,NULL,341648300,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163996,2000163996,2,28,Mobile Postpaid Line,77110062,2020-11-23 10:29:24,NULL,4,National SMS,400000004,400000004,77110062,NULL,77110062,10001,Pre-costed RP,NULL,341648300,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163998,2000163998,2,28,Mobile Postpaid Line,77110138,2020-11-23 10:35:11,NULL,2,International Calls,400000002,400000002,77110138,NULL,77110138,10001,Pre-costed RP,NULL,763290482,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163998,2000163998,2,28,Mobile Postpaid Line,77110138,2020-11-23 10:35:11,NULL,6,SMS Roaming,400000006,400000006,77110138,NULL,77110138,10001,Pre-costed RP,NULL,763290482,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163998,2000163998,2,28,Mobile Postpaid Line,77110138,2020-11-23 10:35:11,NULL,7,National Data,400000007,400000007,77110138,NULL,77110138,10001,Pre-costed RP,NULL,763290482,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164000,2000164000,2,28,Mobile Postpaid Line,77110190,2020-11-23 10:52:10,NULL,2,International Calls,400000002,400000002,77110190,NULL,77110190,10001,Pre-costed RP,NULL,695166264,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164004,2000164004,2,28,Mobile Postpaid Line,77110163,2020-11-23 11:16:15,NULL,8,Data Roaming,400000008,400000008,77110163,NULL,77110163,10001,Pre-costed RP,NULL,871324315,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164005,2000164009,2,28,Mobile Postpaid Line,77110079,2020-11-23 11:44:20,2020-11-23 11:45:02,8,Data Roaming,400000008,400000008,77110079,NULL,77110079,10001,Pre-costed RP,NULL,157795053,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164007,2000164007,2,28,Mobile Postpaid Line,77110195,2020-11-23 11:24:36,NULL,8,Data Roaming,400000008,400000008,77110195,NULL,77110195,10001,Pre-costed RP,NULL,617606644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164009,2000164014,2,28,Mobile Postpaid Line,77200000,2020-11-23 13:07:45,NULL,5,International SMS,400000005,400000005,77200000,NULL,77200000,10001,Pre-costed RP,NULL,981434547,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164010,2000164011,2,28,Mobile Postpaid Line,77110171,2020-11-23 11:57:56,NULL,1,National Calls,400000001,400000001,77110171,NULL,77110171,10001,Pre-costed RP,NULL,235286566,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164010,2000164011,2,28,Mobile Postpaid Line,77110171,2020-11-23 11:57:56,NULL,8,Data Roaming,400000008,400000008,77110171,NULL,77110171,10001,Pre-costed RP,NULL,235286566,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164011,2000164012,2,28,Mobile Postpaid Line,77110025,2020-11-23 12:25:19,NULL,6,SMS Roaming,400000006,400000006,77110025,NULL,77110025,10001,Pre-costed RP,NULL,310116340,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164011,2000164012,2,28,Mobile Postpaid Line,77110025,2020-11-23 12:25:19,NULL,7,National Data,400000007,400000007,77110025,NULL,77110025,10001,Pre-costed RP,NULL,310116340,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164013,2000164015,2,28,Mobile Postpaid Line,77110247,2020-11-23 13:14:15,2020-12-06 11:45:59,1,National Calls,400000001,400000001,77110247,NULL,77110247,10001,Pre-costed RP,NULL,618050621,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164018,2000164018,2,28,Mobile Postpaid Line,77110012,2020-11-23 13:28:07,2020-12-05 17:05:06,5,International SMS,400000005,400000005,77110012,NULL,77110012,10001,Pre-costed RP,NULL,840884227,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164022,2000164023,2,28,Mobile Postpaid Line,77110136,2020-11-23 13:36:28,NULL,1,National Calls,400000001,400000001,77110136,NULL,77110136,10001,Pre-costed RP,NULL,408592629,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164022,2000164023,2,28,Mobile Postpaid Line,77110136,2020-11-23 13:36:28,NULL,6,SMS Roaming,400000006,400000006,77110136,NULL,77110136,10001,Pre-costed RP,NULL,408592629,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164027,2000164028,2,28,Mobile Postpaid Line,77110124,2020-11-23 13:51:27,NULL,6,SMS Roaming,400000006,400000006,77110124,NULL,77110124,10001,Pre-costed RP,NULL,439830224,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164028,2000164029,2,28,Mobile Postpaid Line,77110210,2020-11-23 14:00:50,NULL,2,International Calls,400000002,400000002,77110210,NULL,77110210,10001,Pre-costed RP,NULL,937315709,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,2,28,Mobile Postpaid Line,77110012,2020-12-06 10:10:05,NULL,2,International Calls,400000002,400000002,77110012,NULL,77110012,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,2,28,Mobile Postpaid Line,77110012,2020-12-06 10:10:05,NULL,3,Voice Roaming,400000003,400000003,77110012,NULL,77110012,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,2,28,Mobile Postpaid Line,77110012,2020-12-06 10:10:05,NULL,6,SMS Roaming,400000006,400000006,77110012,NULL,77110012,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164129,2000164129,2,28,Mobile Postpaid Line,77200006,2020-12-06 11:52:35,NULL,3,Voice Roaming,400000003,400000003,77200006,NULL,77200006,10001,Pre-costed RP,NULL,562296443,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164168,2000164149,2,28,Mobile Postpaid Line,77110008,2020-12-07 10:05:34,2020-12-07 10:35:10,3,Voice Roaming,400000003,400000003,77110008,NULL,77110008,10001,Pre-costed RP,NULL,18626523,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164168,2000164149,2,28,Mobile Postpaid Line,77110008,2020-12-07 10:05:34,2020-12-07 10:35:10,4,National SMS,400000004,400000004,77110008,NULL,77110008,10001,Pre-costed RP,NULL,18626523,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164168,2000164149,2,28,Mobile Postpaid Line,77110008,2020-12-07 10:05:34,2020-12-07 10:35:10,5,International SMS,400000005,400000005,77110008,NULL,77110008,10001,Pre-costed RP,NULL,18626523,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164168,2000164149,2,28,Mobile Postpaid Line,77110008,2020-12-07 10:05:34,2020-12-07 10:35:10,6,SMS Roaming,400000006,400000006,77110008,NULL,77110008,10001,Pre-costed RP,NULL,18626523,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164170,2000164151,2,28,Mobile Postpaid Line,77110040,2020-12-07 12:07:31,NULL,8,Data Roaming,400000008,400000008,77110040,NULL,77110040,10001,Pre-costed RP,NULL,221422765,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,4,28,Mobile Postpaid Line,77110079,2020-12-07 12:12:55,NULL,5,International SMS,400000005,400000005,77110079,NULL,77110079,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,4,28,Mobile Postpaid Line,77110079,2020-12-07 12:12:55,NULL,7,National Data,400000007,400000007,77110079,NULL,77110079,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164172,2000164153,2,28,Mobile Postpaid Line,77110144,2020-12-07 12:13:41,NULL,4,National SMS,400000004,400000004,77110144,NULL,77110144,10001,Pre-costed RP,NULL,182875813,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164172,2000164153,2,28,Mobile Postpaid Line,77110144,2020-12-07 12:13:41,NULL,5,International SMS,400000005,400000005,77110144,NULL,77110144,10001,Pre-costed RP,NULL,182875813,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164175,2000164168,2,28,Mobile Postpaid Line,77110104,2020-12-07 12:58:15,2020-12-07 13:06:32,3,Voice Roaming,400000003,400000003,77110104,NULL,77110104,10001,Pre-costed RP,NULL,142954929,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,3,Voice Roaming,400000003,400000003,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164178,2000164171,2,28,Mobile Postpaid Line,77110016,2020-12-07 13:36:03,2020-12-07 13:48:40,5,International SMS,400000005,400000005,77110016,NULL,77110016,10001,Pre-costed RP,NULL,995366216,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,1,National Calls,400000001,400000001,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,3,Voice Roaming,400000003,400000003,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,4,National SMS,400000004,400000004,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163929,2000163929,2,28,Mobile Postpaid Line,77110055,2020-11-23 10:12:41,NULL,6,SMS Roaming,400000006,400000006,77110055,NULL,77110055,10001,Pre-costed RP,NULL,302433693,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163950,2000163950,2,28,Mobile Postpaid Line,77110082,2020-11-23 10:15:30,2020-11-24 12:13:57,1,National Calls,400000001,400000001,77110082,NULL,77110082,10001,Pre-costed RP,NULL,842916269,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163950,2000163950,2,28,Mobile Postpaid Line,77110082,2020-11-23 10:15:30,2020-11-24 12:13:57,4,National SMS,400000004,400000004,77110082,NULL,77110082,10001,Pre-costed RP,NULL,842916269,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110088,2020-11-23 10:53:49,2020-11-24 11:40:36,1,National Calls,400000001,400000001,77110088,NULL,77110088,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110088,2020-11-23 10:53:49,2020-11-24 11:40:36,3,Voice Roaming,400000003,400000003,77110088,NULL,77110088,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110088,2020-11-23 10:53:49,2020-11-24 11:40:36,4,National SMS,400000004,400000004,77110088,NULL,77110088,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110173,2020-11-23 10:15:48,2020-11-23 10:53:47,3,Voice Roaming,400000003,400000003,77110173,NULL,77110173,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163952,2000163952,2,28,Mobile Postpaid Line,77110173,2020-11-23 10:15:48,2020-11-23 10:53:47,7,National Data,400000007,400000007,77110173,NULL,77110173,10001,Pre-costed RP,NULL,364533619,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163955,2000163955,2,28,Mobile Postpaid Line,77110180,2020-11-23 10:16:29,NULL,1,National Calls,400000001,400000001,77110180,NULL,77110180,10001,Pre-costed RP,NULL,759941606,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163955,2000163955,2,28,Mobile Postpaid Line,77110180,2020-11-23 10:16:29,NULL,8,Data Roaming,400000008,400000008,77110180,NULL,77110180,10001,Pre-costed RP,NULL,759941606,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110033,2020-11-24 14:14:18,NULL,3,Voice Roaming,400000003,400000003,77110033,NULL,77110033,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110033,2020-11-24 14:14:18,NULL,8,Data Roaming,400000008,400000008,77110033,NULL,77110033,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110107,2020-11-23 10:18:32,2020-11-24 14:14:21,5,International SMS,400000005,400000005,77110107,NULL,77110107,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163956,2000163956,2,28,Mobile Postpaid Line,77110107,2020-11-23 10:18:32,2020-11-24 14:14:21,7,National Data,400000007,400000007,77110107,NULL,77110107,10001,Pre-costed RP,NULL,853647607,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163972,2000164038,2,28,Mobile Postpaid Line,77110097,2020-11-23 14:30:11,NULL,1,National Calls,400000001,400000001,77110097,NULL,77110097,10001,Pre-costed RP,NULL,833922644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163972,2000164038,2,28,Mobile Postpaid Line,77110097,2020-11-23 14:30:11,NULL,6,SMS Roaming,400000006,400000006,77110097,NULL,77110097,10001,Pre-costed RP,NULL,833922644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163990,2000163990,2,28,Mobile Postpaid Line,77110200,2020-11-23 10:26:05,NULL,6,SMS Roaming,400000006,400000006,77110200,NULL,77110200,10001,Pre-costed RP,NULL,946899142,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163990,2000163990,2,28,Mobile Postpaid Line,77110200,2020-11-23 10:26:05,NULL,7,National Data,400000007,400000007,77110200,NULL,77110200,10001,Pre-costed RP,NULL,946899142,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163996,2000163996,2,28,Mobile Postpaid Line,77110062,2020-11-23 10:29:24,NULL,1,National Calls,400000001,400000001,77110062,NULL,77110062,10001,Pre-costed RP,NULL,341648300,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163998,2000163998,2,28,Mobile Postpaid Line,77110138,2020-11-23 10:35:11,NULL,1,National Calls,400000001,400000001,77110138,NULL,77110138,10001,Pre-costed RP,NULL,763290482,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000163998,2000163998,2,28,Mobile Postpaid Line,77110138,2020-11-23 10:35:11,NULL,8,Data Roaming,400000008,400000008,77110138,NULL,77110138,10001,Pre-costed RP,NULL,763290482,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164000,2000164000,2,28,Mobile Postpaid Line,77110190,2020-11-23 10:52:10,NULL,6,SMS Roaming,400000006,400000006,77110190,NULL,77110190,10001,Pre-costed RP,NULL,695166264,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164000,2000164000,2,28,Mobile Postpaid Line,77110190,2020-11-23 10:52:10,NULL,7,National Data,400000007,400000007,77110190,NULL,77110190,10001,Pre-costed RP,NULL,695166264,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164000,2000164000,2,28,Mobile Postpaid Line,77110190,2020-11-23 10:52:10,NULL,8,Data Roaming,400000008,400000008,77110190,NULL,77110190,10001,Pre-costed RP,NULL,695166264,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164005,2000164009,2,28,Mobile Postpaid Line,77110079,2020-11-23 11:44:20,2020-11-23 11:45:02,1,National Calls,400000001,400000001,77110079,NULL,77110079,10001,Pre-costed RP,NULL,157795053,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164007,2000164007,2,28,Mobile Postpaid Line,77110195,2020-11-23 11:24:36,NULL,4,National SMS,400000004,400000004,77110195,NULL,77110195,10001,Pre-costed RP,NULL,617606644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164007,2000164007,2,28,Mobile Postpaid Line,77110195,2020-11-23 11:24:36,NULL,5,International SMS,400000005,400000005,77110195,NULL,77110195,10001,Pre-costed RP,NULL,617606644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164007,2000164007,2,28,Mobile Postpaid Line,77110195,2020-11-23 11:24:36,NULL,7,National Data,400000007,400000007,77110195,NULL,77110195,10001,Pre-costed RP,NULL,617606644,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164010,2000164011,2,28,Mobile Postpaid Line,77110171,2020-11-23 11:57:56,NULL,7,National Data,400000007,400000007,77110171,NULL,77110171,10001,Pre-costed RP,NULL,235286566,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164011,2000164012,2,28,Mobile Postpaid Line,77110025,2020-11-23 12:25:19,NULL,1,National Calls,400000001,400000001,77110025,NULL,77110025,10001,Pre-costed RP,NULL,310116340,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164011,2000164012,2,28,Mobile Postpaid Line,77110025,2020-11-23 12:25:19,NULL,8,Data Roaming,400000008,400000008,77110025,NULL,77110025,10001,Pre-costed RP,NULL,310116340,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164013,2000164015,2,28,Mobile Postpaid Line,77110247,2020-11-23 13:14:15,2020-12-06 11:45:59,2,International Calls,400000002,400000002,77110247,NULL,77110247,10001,Pre-costed RP,NULL,618050621,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164013,2000164015,2,28,Mobile Postpaid Line,77110247,2020-11-23 13:14:15,2020-12-06 11:45:59,3,Voice Roaming,400000003,400000003,77110247,NULL,77110247,10001,Pre-costed RP,NULL,618050621,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164013,2000164015,2,28,Mobile Postpaid Line,77110247,2020-11-23 13:14:15,2020-12-06 11:45:59,6,SMS Roaming,400000006,400000006,77110247,NULL,77110247,10001,Pre-costed RP,NULL,618050621,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164022,2000164023,2,28,Mobile Postpaid Line,77110136,2020-11-23 13:36:28,NULL,3,Voice Roaming,400000003,400000003,77110136,NULL,77110136,10001,Pre-costed RP,NULL,408592629,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164027,2000164028,2,28,Mobile Postpaid Line,77110124,2020-11-23 13:51:27,NULL,2,International Calls,400000002,400000002,77110124,NULL,77110124,10001,Pre-costed RP,NULL,439830224,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164027,2000164028,2,28,Mobile Postpaid Line,77110124,2020-11-23 13:51:27,NULL,8,Data Roaming,400000008,400000008,77110124,NULL,77110124,10001,Pre-costed RP,NULL,439830224,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164028,2000164029,2,28,Mobile Postpaid Line,77110210,2020-11-23 14:00:50,NULL,3,Voice Roaming,400000003,400000003,77110210,NULL,77110210,10001,Pre-costed RP,NULL,937315709,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164028,2000164029,2,28,Mobile Postpaid Line,77110210,2020-11-23 14:00:50,NULL,5,International SMS,400000005,400000005,77110210,NULL,77110210,10001,Pre-costed RP,NULL,937315709,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164028,2000164029,2,28,Mobile Postpaid Line,77110210,2020-11-23 14:00:50,NULL,6,SMS Roaming,400000006,400000006,77110210,NULL,77110210,10001,Pre-costed RP,NULL,937315709,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
