customer_ref,customer_id,account_num,ocs_subscription_id,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subs_status_id,subs_status_value,billing_status_id,billing_status_value,actual_start_date,actual_end_date,location_id,sequence_number,otc_sequence_number,last_sales_order_id,shop_id,processed_when_date,is_inflight,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,bpi_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,productoffering_template_id,productoffering_template_name,productoffering_id,productoffering_name,productoffering_weight,productoffering_bil_spec_id,productoffering_bil_spec_value,productoffering_type_id,productoffering_type_value,parent_id,status_change_reason,history_date,customer_category_id,customer_category_value,tariff_plan_id,tariff_plan_name,cash_balance_id,data_allowance,date,extraction_timestamp,sms_allowance,voice_allowance,external_id
1000164064,9157830400000000125,2000264058,AB010125,436607010125.0,9157000010000000125,9158818010000000125,9157818076520020125,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000125,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010125,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164065,9157830500000000126,2000264059,AB010126,436607010126.0,9157000010000000126,9158818010000000126,9157818076520020126,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000126,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010126,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164066,9157830600000000127,2000264060,AB010127,436607010127.0,9157000010000000127,9158818010000000127,9157818076520020127,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000127,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010127,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164067,9157830700000000128,2000264061,AB010128,436607010128.0,9157000010000000128,9158818010000000128,9157818076520020128,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000128,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010128,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164068,9157830800000000129,2000264062,AB010129,436607010129.0,9157000010000000129,9158818010000000129,9157818076520020129,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000129,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010129,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164069,9157830900000000130,2000264063,AB010130,436607010130.0,9157000010000000130,9158818010000000130,9157818076520020130,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000130,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010130,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164070,9157831000000000131,2000264064,AB010131,436607010131.0,9157000010000000131,9158818010000000131,9157818076520020131,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000131,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010131,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164071,9157831100000000132,2000264065,AB010132,436607010132.0,9157000010000000132,9158818010000000132,9157818076520020132,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000132,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010132,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164072,9157831200000000133,2000264066,AB010133,436607010133.0,9157000010000000133,9158818010000000133,9157818076520020133,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000133,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010133,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164073,9157831300000000134,2000264067,AB010134,436607010134.0,9157000010000000134,9158818010000000134,9157818076520020134,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000134,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010134,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164074,9157831400000000135,2000264068,AB010135,436607010135.0,9157000010000000135,9158818010000000135,9157818076520020135,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000135,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010135,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164075,9157831500000000136,2000264069,AB010136,436607010136.0,9157000010000000136,9158818010000000136,9157818076520020136,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000136,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010136,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164076,9157831600000000137,2000264070,AB010137,436607010137.0,9157000010000000137,9158818010000000137,9157818076520020137,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000137,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010137,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164077,9157831700000000138,2000264071,AB010138,436607010138.0,9157000010000000138,9158818010000000138,9157818076520020138,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000138,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010138,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164078,9157831800000000139,2000264072,AB010139,436607010139.0,9157000010000000139,9158818010000000139,9157818076520020139,9132857804713527193,Active,9141504170013676277,Active,2020-09-03 00:01:00,,,2,,9157818042413000139,,2020-09-03 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010139,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164079,9157831900000000140,2000264073,AB010140,436607010140.0,9157000010000000140,9158818010000000140,9157818076520020140,9132857804713527193,Active,9141504170013676277,Active,2020-09-04 00:01:00,,,2,,9157818042413000140,,2020-09-04 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010140,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164080,9157832000000000141,2000264074,AB010141,436607010141.0,9157000010000000141,9158818010000000141,9157818076520020141,9132857804713527193,Active,9141504170013676277,Active,2020-09-05 00:01:00,,,2,,9157818042413000141,,2020-09-05 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010141,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164081,9157832100000000142,2000264075,AB010142,436607010142.0,9157000010000000142,9158818010000000142,9157818076520020142,9132857804713527193,Active,9141504170013676277,Active,2020-09-06 00:01:00,,,2,,9157818042413000142,,2020-09-06 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010142,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164082,9157832200000000143,2000264076,AB010143,436607010143.0,9157000010000000143,9158818010000000143,9157818076520020143,9132857804713527193,Active,9141504170013676277,Active,2020-09-07 00:01:00,,,2,,9157818042413000143,,2020-09-07 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010143,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164083,9157832300000000144,2000264077,AB010144,436607010144.0,9157000010000000144,9158818010000000144,9157818076520020144,9132857804713527193,Active,9141504170013676277,Active,2020-09-08 00:01:00,,,2,,9157818042413000144,,2020-09-08 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010144,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164084,9157832400000000145,2000264078,AB010145,436607010145.0,9157000010000000145,9158818010000000145,9157818076520020145,9132857804713527193,Active,9141504170013676277,Active,2020-09-09 00:01:00,,,2,,9157818042413000145,,2020-09-09 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010145,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164085,9157832500000000146,2000264079,AB010146,436607010146.0,9157000010000000146,9158818010000000146,9157818076520020146,9132857804713527193,Active,9141504170013676277,Active,2020-09-10 00:01:00,,,2,,9157818042413000146,,2020-09-10 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010146,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164086,9157832600000000147,2000264080,AB010147,436607010147.0,9157000010000000147,9158818010000000147,9157818076520020147,9132857804713527193,Active,9141504170013676277,Active,2020-09-11 00:01:00,,,2,,9157818042413000147,,2020-09-11 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010147,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164087,9157832700000000148,2000264081,AB010148,436607010148.0,9157000010000000148,9158818010000000148,9157818076520020148,9132857804713527193,Active,9141504170013676277,Active,2020-09-12 00:01:00,,,2,,9157818042413000148,,2020-09-12 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010148,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164088,9157832800000000149,2000264082,AB010149,436607010149.0,9157000010000000149,9158818010000000149,9157818076520020149,9132857804713527193,Active,9141504170013676277,Active,2020-09-13 00:01:00,,,2,,9157818042413000149,,2020-09-13 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010149,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164089,9157832900000000150,2000264083,AB010150,436607010150.0,9157000010000000150,9158818010000000150,9157818076520020150,9132857804713527193,Active,9141504170013676277,Active,2020-09-14 00:01:00,,,2,,9157818042413000150,,2020-09-14 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010150,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164090,9157833000000000151,2000264084,AB010151,436607010151.0,9157000010000000151,9158818010000000151,9157818076520020151,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000151,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010151,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164091,9157833100000000152,2000264085,AB010152,436607010152.0,9157000010000000152,9158818010000000152,9157818076520020152,9132857804713527193,Active,9141504170013676277,Active,2020-09-03 00:01:00,,,2,,9157818042413000152,,2020-09-03 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010152,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164092,9157833200000000153,2000264086,AB010153,436607010153.0,9157000010000000153,9158818010000000153,9157818076520020153,9132857804713527193,Active,9141504170013676277,Active,2020-09-04 00:01:00,,,2,,9157818042413000153,,2020-09-04 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010153,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164093,9157833300000000154,2000264087,AB010154,436607010154.0,9157000010000000154,9158818010000000154,9157818076520020154,9132857804713527193,Active,9141504170013676277,Active,2020-09-05 00:01:00,,,2,,9157818042413000154,,2020-09-05 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010154,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164094,9157833400000000155,2000264088,AB010155,436607010155.0,9157000010000000155,9158818010000000155,9157818076520020155,9132857804713527193,Active,9141504170013676277,Active,2020-09-06 00:01:00,,,2,,9157818042413000155,,2020-09-06 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010155,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164095,9157833500000000156,2000264089,AB010156,436607010156.0,9157000010000000156,9158818010000000156,9157818076520020156,9132857804713527193,Active,9141504170013676277,Active,2020-09-07 00:01:00,,,2,,9157818042413000156,,2020-09-07 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010156,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164096,9157833600000000157,2000264090,AB010157,436607010157.0,9157000010000000157,9158818010000000157,9157818076520020157,9132857804713527193,Active,9141504170013676277,Active,2020-09-08 00:01:00,,,2,,9157818042413000157,,2020-09-08 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010157,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164097,9157833700000000158,2000264091,AB010158,436607010158.0,9157000010000000158,9158818010000000158,9157818076520020158,9132857804713527193,Active,9141504170013676277,Active,2020-09-09 00:01:00,,,2,,9157818042413000158,,2020-09-09 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010158,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164098,9157833800000000159,2000264092,AB010159,436607010159.0,9157000010000000159,9158818010000000159,9157818076520020159,9132857804713527193,Active,9141504170013676277,Active,2020-09-10 00:01:00,,,2,,9157818042413000159,,2020-09-10 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010159,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164099,9157833900000000160,2000264093,AB010160,436607010160.0,9157000010000000160,9158818010000000160,9157818076520020160,9132857804713527193,Active,9141504170013676277,Active,2020-09-11 00:01:00,,,2,,9157818042413000160,,2020-09-11 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010160,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164100,9157834000000000161,2000264094,AB010161,436607010161.0,9157000010000000161,9158818010000000161,9157818076520020161,9132857804713527193,Active,9141504170013676277,Active,2020-09-12 00:01:00,,,2,,9157818042413000161,,2020-09-12 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010161,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164101,9157834100000000162,2000264095,AB010162,436607010162.0,9157000010000000162,9158818010000000162,9157818076520020162,9132857804713527193,Active,9141504170013676277,Active,2020-09-13 00:01:00,,,2,,9157818042413000162,,2020-09-13 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010162,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164102,9157834200000000163,2000264096,AB010163,436607010163.0,9157000010000000163,9158818010000000163,9157818076520020163,9132857804713527193,Active,9141504170013676277,Active,2020-09-14 00:01:00,,,2,,9157818042413000163,,2020-09-14 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010163,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164103,9157834300000000164,2000264097,AB010164,436607010164.0,9157000010000000164,9158818010000000164,9157818076520020164,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,2,,9157818042413000164,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010164,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164104,9157834400000000165,2000264098,AB010165,436607010165.0,9157000010000000165,9158818010000000165,9157818076520020165,9132857804713527193,Active,9141504170013676277,Active,2020-09-03 00:01:00,,,2,,9157818042413000165,,2020-09-03 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010165,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164105,9157834500000000166,2000264099,AB010166,436607010166.0,9157000010000000166,9158818010000000166,9157818076520020166,9132857804713527193,Active,9141504170013676277,Active,2020-09-04 00:01:00,,,2,,9157818042413000166,,2020-09-04 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010166,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164106,9157834600000000167,2000264100,AB010167,436607010167.0,9157000010000000167,9158818010000000167,9157818076520020167,9132857804713527193,Active,9141504170013676277,Active,2020-09-05 00:01:00,,,2,,9157818042413000167,,2020-09-05 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.16,19.32,22.46,22.46,3.01,21.4,9156600000000000000,Call Forwarding Template,6500000005,Call Forwarding,,9156600000000000000,Calling Feature,9125737315713245976,Product Offering,9157818076520010167,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
