sim_id,warehouse_id,adm1,activation_state_value,activation_state_id,customer_account,iccid,imsi,imsi_rb,is_kitted,sim_card_logical_status_value,sim_card_logical_status_id,sim_manufacturer_id,item_model_id,physical_status_value,physical_status_id,sim_batch_id,extraction_timestamp,date,history_date
9158602768513907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027685139078340,602768513907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769113907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027691139079900,602769113907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769213907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027692139078340,602769213907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769313908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027693139080900,602769313908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769413907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027694139079900,602769413907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769513907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027695139079900,602769513907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769513908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027695139080900,602769513908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769613907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027696139078900,602769613907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769713907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027697139079900,602769713907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769913907990,9157973396413133300,NULL,NULL,NULL,NULL,91586027699139079900,602769913907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602771213908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027712139081290,602771213908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602772313908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027723139081290,602772313908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602772813908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027728139080290,602772813908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602773313908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027733139081290,602773313908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602774313908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027743139081290,602774313908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602775713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027757139080290,602775713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602776113908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027761139081290,602776113908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602777713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027777139080290,602777713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602778013908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027780139081290,602778013908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602779113908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027791139081290,602779113908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602779613908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027796139080290,602779613908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602779813908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027798139080290,602779813908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386260113998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862601139987660,386260113998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386260313998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862603139987660,386260313998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386261113998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862611139987660,386261113998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262013998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862620139987660,386262013998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862622139987660,386262213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262413998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862624139988660,386262413998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262713998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862627139987660,386262713998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262913998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862629139987660,386262913998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386263113998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862631139988660,386263113998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264613998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862646139987660,386264613998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386265313998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862653139987660,386265313998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386265713998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862657139987660,386265713998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386265913998630,9157973396413133300,NULL,NULL,NULL,NULL,91583862659139986300,386265913998630,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386266513998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862665139987660,386266513998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386266913998630,9157973396413133300,NULL,NULL,NULL,NULL,91583862669139986300,386266913998630,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386266913998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862669139987660,386266913998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267113998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862671139987660,386267113998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267413998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862674139987660,386267413998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267513998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862675139987660,386267513998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267713998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862677139987660,386267713998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267813998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862678139987660,386267813998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386268213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862682139987660,386268213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386268213998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862682139988660,386268213998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386268313998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862683139988660,386268313998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269013998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862690139988660,386269013998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862692139987660,386269213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269213998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862692139988660,386269213998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269713998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862697139987660,386269713998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269913998630,9157973396413133300,NULL,NULL,NULL,NULL,91583862699139986300,386269913998630,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269913998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862699139987660,386269913998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602730013907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027300139077410,602730013907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602730113907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027301139077410,602730113907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602730213907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027302139077410,602730213907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602730613907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027306139077410,602730613907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602731213907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027312139077410,602731213907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602731613907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027316139077410,602731613907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602733313907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027333139077410,602733313907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602733413907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027334139077410,602733413907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602734113907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027341139077410,602734113907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602734413907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027344139077410,602734413907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602735113907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027351139077410,602735113907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602735313907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027353139077410,602735313907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602735913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027359139076410,602735913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602736913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027369139076410,602736913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602737313907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027373139077410,602737313907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602737913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027379139076410,602737913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602739213907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027392139077410,602739213907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602739413907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027394139077410,602739413907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602739813907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027398139076410,602739813907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760013908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027600139080900,602760013908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760113907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027601139078340,602760113907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760213907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027602139078340,602760213907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027603139079900,602760313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760413907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027604139078340,602760413907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760413908090,9146582463313593578,NULL,Activated,9154564738313563378,9158605078113978800,91586027604139080900,602760413908090,NULL,No,In Use,9141687398113679757,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760513907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027605139078340,602760513907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760613907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027606139078340,602760613907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760713907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027607139077340,602760713907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760713907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027607139079900,602760713907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760813907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027608139077340,602760813907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761013907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027610139078340,602761013907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761113907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027611139078340,602761113907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761113907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027611139079900,602761113907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761513907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027615139078340,602761513907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761613908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027616139080900,602761613908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761813907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027618139079900,602761813907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762013908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027620139080900,602762013908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763113907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027631139078340,602763113907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763313908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027633139080900,602763313908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763413907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027634139078340,602763413907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763413907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027634139079900,602763413907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763613907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027636139079900,602763613907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763813907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027638139077340,602763813907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763913907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027639139078900,602763913907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764113907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027641139078340,602764113907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764213907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027642139078340,602764213907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764313908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027643139080900,602764313908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764413907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027644139079900,602764413907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764613907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027646139078900,602764613907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765313907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027653139078340,602765313907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027653139079900,602765313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765513907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027655139079900,602765513907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765613907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027656139077340,602765613907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765813907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027658139078900,602765813907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766313908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027663139080900,602766313908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766413907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027664139078340,602766413907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766413908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027664139080900,602766413908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
