esim_id,adm1,activation_state_value,activation_state_id,customer_account,matching_id,linked_eid,esim_batch_id,iccid,imsi,imsi_rb,esim_logical_status_value,esim_logical_status_id,sim_manufacturer_id,item_model_id,extraction_timestamp,date,history_date
9158137193713200292,4952932,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371937132002920,137193713200292,137193713200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137193813200292,1055302,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371938132002920,137193813200292,137193813200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137194113200392,73093604,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371941132003920,137194113200392,137194113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137195013200392,23572032,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371950132003920,137195013200392,137195013200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137195613200292,30397322,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371956132002920,137195613200292,137195613200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137195713200292,22571973,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371957132002920,137195713200292,137195713200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137197013200392,31211254,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371970132003920,137197013200392,137197013200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137197113200392,22509879,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371971132003920,137197113200392,137197113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137197513200292,42985800,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371975132002920,137197513200292,137197513200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137197913200292,47453931,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371979132002920,137197913200292,137197913200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137198113200392,44682811,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371981132003920,137198113200392,137198113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137199113200392,78891893,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371991132003920,137199113200392,137199113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137199613200292,70929751,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371996132002920,137199613200292,137199613200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137202313200324,51899935,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372023132003240,137202313200324,137202313200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204313200324,22946748,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372043132003240,137204313200324,137204313200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137205213200324,9306892,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372052132003240,137205213200324,137205213200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137209213200324,31476276,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372092132003240,137209213200324,137209213200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891313250958,22823241,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378913132509580,137891313250958,137891313250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891913250958,548544,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378919132509580,137891913250958,137891913250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137892213250958,7081837,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378922132509580,137892213250958,137892213250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893013251058,36305341,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378930132510580,137893013251058,137893013251058,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893413250958,12896379,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378934132509580,137893413250958,137893413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893613250958,78443893,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378936132509580,137893613250958,137893613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893813250958,87699658,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378938132509580,137893813250958,137893813250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894513250958,76808021,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378945132509580,137894513250958,137894513250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894913250958,47582210,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378949132509580,137894913250958,137894913250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137895013251058,63438860,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378950132510580,137895013251058,137895013251058,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137895413250958,88486520,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378954132509580,137895413250958,137895413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137895613250958,70348933,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378956132509580,137895613250958,137895613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896413250958,20234409,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378964132509580,137896413250958,137896413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896513250958,45015087,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378965132509580,137896513250958,137896513250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137897113250958,30668339,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378971132509580,137897113250958,137897113250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898113250958,38285982,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378981132509580,137898113250958,137898113250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898613250958,61173473,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378986132509580,137898613250958,137898613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898713250958,61945720,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378987132509580,137898713250958,137898713250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137899213250958,8154193,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378992132509580,137899213250958,137899213250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137899413250958,95622491,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378994132509580,137899413250958,137899413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137902113251000,79006531,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379021132510000,137902113251000,137902113251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137905113251000,76918560,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379051132510000,137905113251000,137905113251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137909013251000,48192578,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379090132510000,137909013251000,137909013251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980213254911,21887359,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439802132549110,143980213254911,143980213254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980613254811,51709145,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439806132548110,143980613254811,143980613254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980813254811,98059582,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439808132548110,143980813254811,143980813254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143981113254911,34349209,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439811132549110,143981113254911,143981113254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143981313254911,61324518,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439813132549110,143981313254911,143981313254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143981913254811,51413753,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439819132548110,143981913254811,143981913254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143982813254811,61384013,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439828132548110,143982813254811,143982813254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143983013254911,79949935,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439830132549110,143983013254911,143983013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984213254911,68449028,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439842132549110,143984213254911,143984213254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984813254811,4114189,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439848132548110,143984813254811,143984813254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143985213254911,26631409,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439852132549110,143985213254911,143985213254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143986213254911,4787538,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439862132549110,143986213254911,143986213254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143986313254937,95194487,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439863132549370,143986313254937,143986313254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143987513254811,13955455,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439875132548110,143987513254811,143987513254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988013254911,95107962,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439880132549110,143988013254911,143988013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988813254811,66075340,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439888132548110,143988813254811,143988813254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143989013254911,23395765,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439890132549110,143989013254911,143989013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143989113254911,90203279,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439891132549110,143989113254911,143989113254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143989313254937,20704664,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439893132549370,143989313254937,143989313254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160413265662,36224324,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441604132656620,144160413265662,144160413265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160613265462,46562729,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441606132654620,144160613265462,144160613265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144161013265562,32467876,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441610132655620,144161013265562,144161013265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144161313265662,85544745,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441613132656620,144161313265662,144161313265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162213265662,99405888,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441622132656620,144162213265662,144162213265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162513265662,15127935,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441625132656620,144162513265662,144162513265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163113265662,17494869,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441631132656620,144163113265662,144163113265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163313265662,16234042,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441633132656620,144163313265662,144163313265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163513265462,88993861,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441635132654620,144163513265462,144163513265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163813265462,50793413,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441638132654620,144163813265462,144163813265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163813265562,78787981,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441638132655620,144163813265562,144163813265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164213265562,93644853,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441642132655620,144164213265562,144164213265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164213265662,88401600,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441642132656620,144164213265662,144164213265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164513265562,87184269,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441645132655620,144164513265562,144164513265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164913265462,6627018,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441649132654620,144164913265462,144164913265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166813265462,52347400,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441668132654620,144166813265462,144166813265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144167213265662,31203312,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441672132656620,144167213265662,144167213265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144167313265662,76855823,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441673132656620,144167313265662,144167313265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144167913265462,98380015,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441679132654620,144167913265462,144167913265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168013265662,13678239,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441680132656620,144168013265662,144168013265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144169613265462,21730877,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441696132654620,144169613265462,144169613265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144169813265462,11473962,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441698132654620,144169813265462,144169813265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144169813265562,34018092,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441698132655620,144169813265562,144169813265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137190513200292,20141479,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371905132002920,137190513200292,137190513200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191113200392,28318147,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371911132003920,137191113200392,137191113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137191213200392,36953239,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371912132003920,137191213200392,137191213200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137192013200392,349151,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371920132003920,137192013200392,137192013200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137195113200392,85105919,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371951132003920,137195113200392,137195113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137195513200292,53957255,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371955132002920,137195513200292,137195513200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137196113200392,3971893,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371961132003920,137196113200392,137196113200392,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137196713200292,38678453,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371967132002920,137196713200292,137196713200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137198613200292,22713939,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371986132002920,137198613200292,137198613200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137199413200292,91573697,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371994132002920,137199413200292,137199413200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137199513200292,28878944,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581371995132002920,137199513200292,137199513200292,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137201313200324,28932848,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372013132003240,137201313200324,137201313200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137207213200324,13365748,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372072132003240,137207213200324,137207213200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137208213200324,46128981,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581372082132003240,137208213200324,137208213200324,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890013251058,10561489,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378900132510580,137890013251058,137890013251058,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890413250958,32530522,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378904132509580,137890413250958,137890413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890613250958,11083410,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378906132509580,137890613250958,137890613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890713250958,28651153,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378907132509580,137890713250958,137890713250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891613250958,86652074,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378916132509580,137891613250958,137891613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137892713250958,91490349,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378927132509580,137892713250958,137892713250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893213250958,57666945,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378932132509580,137893213250958,137893213250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893913250958,28709449,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378939132509580,137893913250958,137893913250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894313250958,31204592,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378943132509580,137894313250958,137894313250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894613250958,29572038,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378946132509580,137894613250958,137894613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894813250958,42040356,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378948132509580,137894813250958,137894813250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896713250958,91419818,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378967132509580,137896713250958,137896713250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896813250958,94340155,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378968132509580,137896813250958,137896813250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137897413250958,52353065,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378974132509580,137897413250958,137897413250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898813250958,45861152,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378988132509580,137898813250958,137898813250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137899313250958,72026446,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378993132509580,137899313250958,137899313250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137899613250958,8726384,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581378996132509580,137899613250958,137899613250958,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137901113251000,80334059,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379011132510000,137901113251000,137901113251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137904113251000,8262015,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379041132510000,137904113251000,137904113251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137906113251000,70438858,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581379061132510000,137906113251000,137906113251000,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980013254911,96312947,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439800132549110,143980013254911,143980013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980413254937,56230802,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439804132549370,143980413254937,143980413254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143980913254811,22719926,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439809132548110,143980913254811,143980913254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143981013254911,5149686,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439810132549110,143981013254911,143981013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143981713254811,40622821,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439817132548110,143981713254811,143981713254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
